Office Name,Contest ID,Ballot Name,Choice ID,Party,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 168 - Dem,SHD168D,Total Votes,,,6056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 169 - Rep,SHD169R,Angie O'Steen (I),86,REP,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 169 - Rep,SHD169R,Total Votes,,,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 170 - Rep,SHD170R,Jaclyn Dixon Ford (I),81,REP,5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 170 - Rep,SHD170R,Total Votes,,,5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 171 - Rep,SHD171R,Joseph M. Campbell (I),80,REP,4134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 171 - Rep,SHD171R,Total Votes,,,4134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 172 - Rep,SHD172R,"Charles ""Chas"" Cannon (I)",81,REP,5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 172 - Rep,SHD172R,Total Votes,,,5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 173 - Rep,SHD173R,Darlene Taylor (I),81,REP,4765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 173 - Rep,SHD173R,Total Votes,,,4765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 173 - Dem,SHD173D,Adam Chitwood,137,DEM,1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 173 - Dem,SHD173D,Anue Thomas,82,DEM,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 173 - Dem,SHD173D,Total Votes,,,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 174 - Rep,SHD174R,John L. Corbett (I),92,REP,6355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 174 - Rep,SHD174R,Total Votes,,,6355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 174 - Dem,SHD174D,David Hall,93,DEM,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 174 - Dem,SHD174D,Total Votes,,,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 175 - Rep,SHD175R,John LaHood (I),81,REP,5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 175 - Rep,SHD175R,Total Votes,,,5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 175 - Dem,SHD175D,Anissa Knight Wiseman,82,DEM,2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 175 - Dem,SHD175D,Total Votes,,,2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 176 - Rep,SHD176R,James Burchett (I),82,REP,4554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 176 - Rep,SHD176R,Michael R. Dockery,83,REP,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 176 - Rep,SHD176R,Total Votes,,,5526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 176 - Dem,SHD176D,Marcus T. Ryan,84,DEM,1594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 176 - Dem,SHD176D,Total Votes,,,1594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 177 - Dem,SHD177D,Eric G Howard,89,DEM,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 177 - Dem,SHD177D,Kristina Cheek McBride,90,DEM,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 177 - Dem,SHD177D,Elsie Cason Napier,91,DEM,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 177 - Dem,SHD177D,"Alvin Payton, Jr.",92,DEM,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 177 - Dem,SHD177D,Blake Alexander Robinson,93,DEM,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 177 - Dem,SHD177D,Total Votes,,,3989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 178 - Rep,SHD178R,Steven Meeks (I),101,REP,8514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 178 - Rep,SHD178R,Total Votes,,,8514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 178 - Dem,SHD178D,Barry Dunham,102,DEM,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 178 - Dem,SHD178D,Total Votes,,,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 179 - Rep,SHD179R,Rick Townsend (I),155,REP,5790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 179 - Rep,SHD179R,Total Votes,,,5790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 180 - Rep,SHD180R,Steven Sainz (I),92,REP,5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State House of Representatives - District 180 - Rep,SHD180R,Total Votes,,,5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Atlantic Judicial Circuit - Rep,SDA5R,"Billy Joe Nelson, Jr. (I)",99,REP,13863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Atlantic Judicial Circuit - Rep,SDA5R,Total Votes,,,13863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Columbia Judicial Circuit - Rep,SDA14R,Natalie Paine,98,REP,17791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Columbia Judicial Circuit - Rep,SDA14R,Total Votes,,,17791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Cordele Judicial Circuit - Rep,SDA16R,Brad Rigby (I),85,REP,2718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Cordele Judicial Circuit - Rep,SDA16R,Lyndsey Walters,86,REP,3256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Cordele Judicial Circuit - Rep,SDA16R,Total Votes,,,5974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Enotah Judicial Circuit - Rep,SDA23R,Jeff Langley (I),92,REP,18623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Enotah Judicial Circuit - Rep,SDA23R,Total Votes,,,18623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Northeastern Judicial Circuit - Rep,SDA32R,Lee Darragh (I),91,REP,26007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Northeastern Judicial Circuit - Rep,SDA32R,Shiv Sachdeva,92,REP,5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Northeastern Judicial Circuit - Rep,SDA32R,Total Votes,,,31381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Pataula Judicial Circuit - Rep,SDA37R,Vic McNease (I),86,REP,3746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Pataula Judicial Circuit - Rep,SDA37R,Total Votes,,,3746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Paulding Judicial Circuit - Rep,SDA50R,Colleen Hampton,105,REP,6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Paulding Judicial Circuit - Rep,SDA50R,Robert S. Lane (I),106,REP,11502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Paulding Judicial Circuit - Rep,SDA50R,Total Votes,,,17602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Rockdale Judicial Circuit - Dem,SDA39D,Alisha Adams Johnson (I),94,DEM,16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Rockdale Judicial Circuit - Dem,SDA39D,Total Votes,,,16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Waycross Judicial Circuit - Rep,SDA49R,Marilyn Bennett (I),98,REP,14732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - Waycross Judicial Circuit - Rep,SDA49R,Total Votes,,,14732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - West Georgia Judicial Circuit - Rep,SDA51R,Sarah Stimac Japour (I),94,REP,13858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Attorney - West Georgia Judicial Circuit - Rep,SDA51R,Total Votes,,,13858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice - Supreme Court of Georgia (Bethel),SSC1,"Charles ""Charlie"" Bethel (I)",130,,989854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice - Supreme Court of Georgia (Bethel),SSC1,Miracle Rankin,131,,946290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice - Supreme Court of Georgia (Bethel),SSC1,Total Votes,,,1936144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice - Supreme Court of Georgia (Land),SSC2,Ben Land (I),133,,1715815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice - Supreme Court of Georgia (Land),SSC2,Total Votes,,,1715815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice - Supreme Court of Georgia (Warren),SSC3,Jen Auer Jordan,135,,780677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice - Supreme Court of Georgia (Warren),SSC3,Sarah Hawkins Warren (I),136,,1139117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice - Supreme Court of Georgia (Warren),SSC3,Total Votes,,,1919794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Judge - Court of Appeals of Georgia (Brown, III)",SCA1,"Trenton ""Trent"" Brown (I)",138,,1202319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Judge - Court of Appeals of Georgia (Brown, III)",SCA1,Will Wooten,139,,681725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Judge - Court of Appeals of Georgia (Brown, III)",SCA1,Total Votes,,,1884044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Court of Appeals of Georgia (Doyle),SCA2,Sara Doyle (I),141,,1740283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Court of Appeals of Georgia (Doyle),SCA2,Total Votes,,,1740283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Court of Appeals of Georgia (Gobeil),SCA3,Fatima Harris Felton,143,,820050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Court of Appeals of Georgia (Gobeil),SCA3,Elizabeth D. Gobeil (I),144,,1065939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Court of Appeals of Georgia (Gobeil),SCA3,Total Votes,,,1885989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Court of Appeals of Georgia (Markle),SCA4,David Todd Markle (I),146,,1720295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Court of Appeals of Georgia (Markle),SCA4,Total Votes,,,1720295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Court of Appeals of Georgia (Padgett),SCA5,J. Wade Padgett (I),148,,1722042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Court of Appeals of Georgia (Padgett),SCA5,Total Votes,,,1722042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Judge - Superior Court - Alapaha Judicial Circuit (Perryman, III)",SJC1,Dick Perryman (I),120,,7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Judge - Superior Court - Alapaha Judicial Circuit (Perryman, III)",SJC1,Total Votes,,,7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Alcovy Judicial Circuit (McCamy),SJC2,Cheveda D. McCamy (I),151,,39635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Alcovy Judicial Circuit (McCamy),SJC2,Total Votes,,,39635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Alcovy Judicial Circuit (Zon),SJC3,Layla H. Zon (I),152,,39848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Alcovy Judicial Circuit (Zon),SJC3,Total Votes,,,39848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Appalachian Judicial Circuit (Priest),SJC4,Mary E. Priest (I),136,,18107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Appalachian Judicial Circuit (Priest),SJC4,Total Votes,,,18107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Appalachian Judicial Circuit (Sosebee),SJC5,B. Alison Sosebee (I),137,,18497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Appalachian Judicial Circuit (Sosebee),SJC5,Total Votes,,,18497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Benton),SCJ6,Alice Benton (I),246,,177113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Benton),SCJ6,Total Votes,,,177113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Eaton),SCJ7,Chuck Eaton (I),247,,175596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Eaton),SCJ7,Total Votes,,,175596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Ellerbe),SCJ8,Kelly Lee Ellerbe (I),248,,176290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Ellerbe),SCJ8,Total Votes,,,176290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Farmer),SCJ9,Kevin M. Farmer (I),249,,176587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Farmer),SCJ9,Total Votes,,,176587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (McBurney),SCJ10,Robert C.I. McBurney (I),250,,176790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (McBurney),SCJ10,Total Votes,,,176790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Schwall),SCJ11,Janice Moore,251,,120228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Schwall),SCJ11,Craig L. Schwall (I),252,,80023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Schwall),SCJ11,Total Votes,,,200251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Whitaker),SCJ12,Nikia Smith Sellers,253,,101064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Whitaker),SCJ12,Paige Reese Whitaker (I),254,,97734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlanta Judicial Circuit (Whitaker),SCJ12,Total Votes,,,198798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlantic Judicial Circuit (Hendrix),SJC13,Mark A. Hendrix (I),156,,24358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlantic Judicial Circuit (Hendrix),SJC13,Total Votes,,,24358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlantic Judicial Circuit (Stewart),SJC14,D. Jay Stewart (I),157,,24927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Atlantic Judicial Circuit (Stewart),SJC14,Total Votes,,,24927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Augusta Judicial Circuit (Heath),SJC15,Amanda Nichole Heath (I),142,,37557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Augusta Judicial Circuit (Heath),SJC15,Total Votes,,,37557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Augusta Judicial Circuit (Stone),SJC16,Jesse Stone (I),143,,37426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Augusta Judicial Circuit (Stone),SJC16,Total Votes,,,37426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Augusta Judicial Circuit (Wright),SJC17,Alexia Davis Payne,144,,19375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge - Superior Court - Augusta Judicial Circuit (Wright),SJC17,Ashley Wright (I),145,,22386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
